date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:18:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Sep%202022%2009:18:17%20GMT	https://www.primaram.com/?p=7477	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/indexc8f5.html	(from https://www.primaram.com/proyectos/sistema-de-riego-por-goteo-para-hortalizas-en-fonelas-granada-espana/)
11:18:24	8989/8989	---MC-	200	added ('OK')	application/json	date:Fri,%2002%20Sep%202022%2009:18:18%20GMT	https://www.primaram.com/wp-json/wp/v2/proyectos/7476	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-json/wp/v2/proyectos/7476.json	(from https://www.primaram.com/proyectos/sistema-de-aspersion-para-instalaciones-deportivas-de-campo-de-futbol-11/)
11:18:25	1728811/1728811	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-1a612b%22	https://www.primaram.com/wp-content/uploads/2021/09/campo-de-f-tbol-11-2.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/campo-de-f-tbol-11-2.jpg	(from https://www.primaram.com/proyectos/sistema-de-aspersion-para-instalaciones-deportivas-de-campo-de-futbol-11/)
11:18:25	1555943/1555943	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-17bde7%22	https://www.primaram.com/wp-content/uploads/2021/09/campo-de-f-tbol-11-3.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/campo-de-f-tbol-11-3.jpg	(from https://www.primaram.com/proyectos/sistema-de-aspersion-para-instalaciones-deportivas-de-campo-de-futbol-11/)
11:18:25	2146833/2146833	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-20c211%22	https://www.primaram.com/wp-content/uploads/2021/09/campo-de-f-tbol-11-4.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/campo-de-f-tbol-11-4.jpg	(from https://www.primaram.com/proyectos/sistema-de-aspersion-para-instalaciones-deportivas-de-campo-de-futbol-11/)
11:18:25	120459/120459	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-1d68b%22	https://www.primaram.com/wp-content/uploads/2021/09/programador-velum-standard-1.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/programador-velum-standard-1.jpg	(from https://www.primaram.com/productos/page/2/)
11:18:26	14989/14989	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-3a8d%22	https://www.primaram.com/wp-content/uploads/2021/09/contadores-1.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/contadores-1.jpg	(from https://www.primaram.com/productos/page/2/)
11:18:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Sep%202022%2009:18:20%20GMT	https://www.primaram.com/?p=7476	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/indexbb05.html	(from https://www.primaram.com/proyectos/sistema-de-aspersion-para-instalaciones-deportivas-de-campo-de-futbol-11/)
11:18:26	49057/49057	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-bfa1%22	https://www.primaram.com/wp-content/uploads/2021/09/v-lvulas-hidr-ulicas-1.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/v-lvulas-hidr-ulicas-1.jpg	(from https://www.primaram.com/productos/page/2/)
11:19:20	48553/48553	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Sep%202022%2009:18:20%20GMT	https://www.primaram.com/categoria/instalaciones-deportivas/	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/categoria/instalaciones-deportivas/index.html	(from https://www.primaram.com/proyectos/sistema-de-aspersion-para-instalaciones-deportivas-de-campo-de-futbol-11/)
11:19:20	49831/49831	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Sep%202022%2009:18:20%20GMT	https://www.primaram.com/productos/accesorios-pe/	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/productos/accesorios-pe/index.html	(from https://www.primaram.com/productos/page/2/)
11:19:20	49797/49797	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Sep%202022%2009:18:21%20GMT	https://www.primaram.com/productos/accesorios-pvc/	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/productos/accesorios-pvc/index.html	(from https://www.primaram.com/productos/page/2/)
11:19:20	50085/50085	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Sep%202022%2009:18:22%20GMT	https://www.primaram.com/productos/pe/	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/productos/pe/index.html	(from https://www.primaram.com/productos/page/2/)
11:19:21	54121/54121	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Sep%202022%2009:19:15%20GMT	https://www.primaram.com/productos/projeto-bagu-parque-solar-para-fornecimento-de-sistema-de-irrigacao-huelva-espanha/	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/productos/projeto-bagu-parque-solar-para-fornecimento-de-sistema-de-irrigacao-huelva-espanha/index.html	(from https://www.primaram.com/productos/page/2/)
11:19:21	49835/49835	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Sep%202022%2009:19:15%20GMT	https://www.primaram.com/productos/valvulas-motorizadas/	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/productos/valvulas-motorizadas/index.html	(from https://www.primaram.com/productos/page/2/)
11:19:21	7361/7361	---MC-	200	added ('OK')	application/json	date:Fri,%2002%20Sep%202022%2009:19:15%20GMT	https://www.primaram.com/wp-json/wp/v2/producto/7503	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-json/wp/v2/producto/7503.json	(from https://www.primaram.com/productos/sistema-de-calefaccion/)
11:19:21	49533/49533	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Sep%202022%2009:19:15%20GMT	https://www.primaram.com/productos/valvulas-manuales/	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/productos/valvulas-manuales/index.html	(from https://www.primaram.com/productos/page/2/)
11:19:22	3708/3708	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-e7c%22	https://www.primaram.com/wp-content/uploads/2021/09/sistema-de-calefacci-n-1-150x150.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/sistema-de-calefacci-n-1-150x150.jpg	(from https://www.primaram.com/productos/sistema-de-calefaccion/)
11:20:21	50956/50956	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Sep%202022%2009:19:16%20GMT	https://www.primaram.com/productos/programador-velum-basic/	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/productos/programador-velum-basic/index.html	(from https://www.primaram.com/productos/page/2/)
11:20:21	51461/51461	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Sep%202022%2009:19:16%20GMT	https://www.primaram.com/productos/programador-velum-plus/	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/productos/programador-velum-plus/index.html	(from https://www.primaram.com/productos/page/2/)
11:20:21	50764/50764	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Sep%202022%2009:19:17%20GMT	https://www.primaram.com/productos/programador-velum-standard/	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/productos/programador-velum-standard/index.html	(from https://www.primaram.com/productos/page/2/)
11:20:21	49942/49942	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Sep%202022%2009:19:17%20GMT	https://www.primaram.com/productos/contadores/	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/productos/contadores/index.html	(from https://www.primaram.com/productos/page/2/)
11:20:23	49434/49434	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Sep%202022%2009:20:16%20GMT	https://www.primaram.com/pt-pt/productos/sistema-de-aquecimento/	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/pt-pt/productos/sistema-de-aquecimento/index.html	(from https://www.primaram.com/productos/sistema-de-calefaccion/)
11:20:24	7685/7685	---MC-	200	added ('OK')	application/json	date:Fri,%2002%20Sep%202022%2009:20:17%20GMT	https://www.primaram.com/wp-json/wp/v2/producto/7502	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-json/wp/v2/producto/7502.json	(from https://www.primaram.com/productos/sistema-de-ventilacion/)
11:20:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Sep%202022%2009:20:17%20GMT	https://www.primaram.com/?p=7503	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/indexd23d.html	(from https://www.primaram.com/productos/sistema-de-calefaccion/)
11:20:24	50479/50479	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Sep%202022%2009:20:17%20GMT	https://www.primaram.com/productos/valvulas-hidraulicas/	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/productos/valvulas-hidraulicas/index.html	(from https://www.primaram.com/productos/page/2/)
11:20:24	49854/49854	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Sep%202022%2009:20:18%20GMT	https://www.primaram.com/pt-pt/productos/sistema-de-ventilacao/	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/pt-pt/productos/sistema-de-ventilacao/index.html	(from https://www.primaram.com/productos/sistema-de-ventilacion/)
11:20:24	3159/3159	---M--	200	added ('OK')	image/jpeg	etag:%2261975897-c57%22	https://www.primaram.com/wp-content/uploads/2021/09/sistema-de-ventilaci-n-1-150x150.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/sistema-de-ventilaci-n-1-150x150.jpg	(from https://www.primaram.com/productos/sistema-de-ventilacion/)
11:20:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Sep%202022%2009:20:19%20GMT	https://www.primaram.com/?p=7502	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/indexc7c5.html	(from https://www.primaram.com/productos/sistema-de-ventilacion/)
11:20:26	7304/7304	---MC-	200	added ('OK')	application/json	date:Fri,%2002%20Sep%202022%2009:20:20%20GMT	https://www.primaram.com/wp-json/wp/v2/producto/7501	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-json/wp/v2/producto/7501.json	(from https://www.primaram.com/productos/bombas-magneticas/)
11:20:26	3380/3380	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-d34%22	https://www.primaram.com/wp-content/uploads/2021/09/bombas-magn-ticas-1-150x150.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/bombas-magn-ticas-1-150x150.jpg	(from https://www.primaram.com/productos/bombas-magneticas/)
11:20:26	49981/49981	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Sep%202022%2009:20:20%20GMT	https://www.primaram.com/pt-pt/productos/bombas-magneticas/	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/pt-pt/productos/bombas-magneticas/index.html	(from https://www.primaram.com/productos/bombas-magneticas/)
11:20:26	9141/9141	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-23b5%22	https://www.primaram.com/wp-content/uploads/2021/09/bombas-magn-ticas-2.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/bombas-magn-ticas-2.jpg	(from https://www.primaram.com/productos/bombas-magneticas/)
11:20:26	5100/5100	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-13ec%22	https://www.primaram.com/wp-content/uploads/2021/09/bombas-magn-ticas-2-150x150.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/bombas-magn-ticas-2-150x150.jpg	(from https://www.primaram.com/productos/bombas-magneticas/)
11:20:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Sep%202022%2009:20:21%20GMT	https://www.primaram.com/?p=7501	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/indexa27b.html	(from https://www.primaram.com/productos/bombas-magneticas/)
11:20:28	7664/7664	---MC-	200	added ('OK')	application/json	date:Fri,%2002%20Sep%202022%2009:20:22%20GMT	https://www.primaram.com/wp-json/wp/v2/producto/7500	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-json/wp/v2/producto/7500.json	(from https://www.primaram.com/productos/bombas-inyectoras/)
11:20:28	3380/3380	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-d34%22	https://www.primaram.com/wp-content/uploads/2021/09/bombas-inyectoras-1-150x150.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/bombas-inyectoras-1-150x150.jpg	(from https://www.primaram.com/productos/bombas-inyectoras/)
11:20:28	50319/50319	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Sep%202022%2009:20:22%20GMT	https://www.primaram.com/pt-pt/productos/bombas-de-injeccao/	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/pt-pt/productos/bombas-de-injeccao/index.html	(from https://www.primaram.com/productos/bombas-inyectoras/)
11:20:28	9141/9141	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-23b5%22	https://www.primaram.com/wp-content/uploads/2021/09/bombas-inyectoras-2.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/bombas-inyectoras-2.jpg	(from https://www.primaram.com/productos/bombas-inyectoras/)
11:20:28	5100/5100	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-13ec%22	https://www.primaram.com/wp-content/uploads/2021/09/bombas-inyectoras-2-150x150.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/bombas-inyectoras-2-150x150.jpg	(from https://www.primaram.com/productos/bombas-inyectoras/)
11:20:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Sep%202022%2009:20:23%20GMT	https://www.primaram.com/?p=7500	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/indexaa53.html	(from https://www.primaram.com/productos/bombas-inyectoras/)
11:20:30	7089/7089	---MC-	200	added ('OK')	application/json	date:Fri,%2002%20Sep%202022%2009:20:24%20GMT	https://www.primaram.com/wp-json/wp/v2/producto/7499	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-json/wp/v2/producto/7499.json	(from https://www.primaram.com/productos/equipos-venturi/)
11:20:30	7467/7467	---M--	200	added ('OK')	image/jpeg	etag:%2261975897-1d2b%22	https://www.primaram.com/wp-content/uploads/2021/09/equipos-venturi-1-150x150.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/equipos-venturi-1-150x150.jpg	(from https://www.primaram.com/productos/equipos-venturi/)
11:20:30	50040/50040	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Sep%202022%2009:20:24%20GMT	https://www.primaram.com/pt-pt/productos/equipos-venturi/	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/pt-pt/productos/equipos-venturi/index.html	(from https://www.primaram.com/productos/equipos-venturi/)
11:20:30	199516/199516	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-30b5c%22	https://www.primaram.com/wp-content/uploads/2021/09/equipos-venturi-2.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/equipos-venturi-2.jpg	(from https://www.primaram.com/productos/equipos-venturi/)
11:20:30	7836/7836	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-1e9c%22	https://www.primaram.com/wp-content/uploads/2021/09/equipos-venturi-2-150x150.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/equipos-venturi-2-150x150.jpg	(from https://www.primaram.com/productos/equipos-venturi/)
11:20:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Sep%202022%2009:20:25%20GMT	https://www.primaram.com/?p=7499	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/index41bd.html	(from https://www.primaram.com/productos/equipos-venturi/)
11:20:31	7039/7039	---MC-	200	added ('OK')	application/json	date:Fri,%2002%20Sep%202022%2009:20:25%20GMT	https://www.primaram.com/wp-json/wp/v2/producto/7498	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-json/wp/v2/producto/7498.json	(from https://www.primaram.com/productos/botellones/)
11:20:32	1724/1724	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-6bc%22	https://www.primaram.com/wp-content/uploads/2021/09/botellones-1-150x150.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/botellones-1-150x150.jpg	(from https://www.primaram.com/productos/botellones/)
11:20:32	49412/49412	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Sep%202022%2009:20:26%20GMT	https://www.primaram.com/pt-pt/productos/garrafas/	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/pt-pt/productos/garrafas/index.html	(from https://www.primaram.com/productos/botellones/)
11:20:32	65753/65753	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-100d9%22	https://www.primaram.com/wp-content/uploads/2021/09/botellones-2.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/botellones-2.jpg	(from https://www.primaram.com/productos/botellones/)
11:20:32	5382/5382	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-1506%22	https://www.primaram.com/wp-content/uploads/2021/09/botellones-2-150x150.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/botellones-2-150x150.jpg	(from https://www.primaram.com/productos/botellones/)
11:20:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Sep%202022%2009:20:26%20GMT	https://www.primaram.com/?p=7498	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/indexd4d1.html	(from https://www.primaram.com/productos/botellones/)
11:20:33	7336/7336	---MC-	200	added ('OK')	application/json	date:Fri,%2002%20Sep%202022%2009:20:27%20GMT	https://www.primaram.com/wp-json/wp/v2/producto/7497	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-json/wp/v2/producto/7497.json	(from https://www.primaram.com/productos/filtrado-arena/)
11:20:33	4889/4889	---M--	200	added ('OK')	image/jpeg	etag:%2261975897-1319%22	https://www.primaram.com/wp-content/uploads/2021/09/filtrado-arena-1-150x150.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/filtrado-arena-1-150x150.jpg	(from https://www.primaram.com/productos/filtrado-arena/)
11:20:34	128750/128750	---M--	200	added ('OK')	image/jpeg	etag:%2261975897-1f6ee%22	https://www.primaram.com/wp-content/uploads/2021/09/filtrado-arena-2.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/filtrado-arena-2.jpg	(from https://www.primaram.com/productos/filtrado-arena/)
11:20:34	4621/4621	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-120d%22	https://www.primaram.com/wp-content/uploads/2021/09/filtrado-arena-2-150x150.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/filtrado-arena-2-150x150.jpg	(from https://www.primaram.com/productos/filtrado-arena/)
11:20:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Sep%202022%2009:20:29%20GMT	https://www.primaram.com/?p=7497	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/index9dca.html	(from https://www.primaram.com/productos/filtrado-arena/)
11:20:35	7943/7943	---MC-	200	added ('OK')	application/json	date:Fri,%2002%20Sep%202022%2009:20:29%20GMT	https://www.primaram.com/wp-json/wp/v2/producto/7495	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-json/wp/v2/producto/7495.json	(from https://www.primaram.com/productos/variadores-de-frecuencia/)
11:20:35	3011/3011	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-bc3%22	https://www.primaram.com/wp-content/uploads/2021/09/variadores-de-frecuencia-1-150x150.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/variadores-de-frecuencia-1-150x150.jpg	(from https://www.primaram.com/productos/variadores-de-frecuencia/)
11:20:35	149119/149119	---M--	200	added ('OK')	image/png	etag:%2261975896-2467f%22	https://www.primaram.com/wp-content/uploads/2021/09/variadores-de-frecuencia-2.png	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/variadores-de-frecuencia-2.png	(from https://www.primaram.com/productos/variadores-de-frecuencia/)
11:20:35	20752/20752	---M--	200	added ('OK')	image/png	etag:%2261975896-5110%22	https://www.primaram.com/wp-content/uploads/2021/09/variadores-de-frecuencia-2-150x150.png	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/variadores-de-frecuencia-2-150x150.png	(from https://www.primaram.com/productos/variadores-de-frecuencia/)
11:20:36	92517/92517	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-16965%22	https://www.primaram.com/wp-content/uploads/2021/09/variadores-de-frecuencia-3.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/variadores-de-frecuencia-3.jpg	(from https://www.primaram.com/productos/variadores-de-frecuencia/)
11:20:36	5922/5922	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-1722%22	https://www.primaram.com/wp-content/uploads/2021/09/variadores-de-frecuencia-3-150x150.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/variadores-de-frecuencia-3-150x150.jpg	(from https://www.primaram.com/productos/variadores-de-frecuencia/)
11:20:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Sep%202022%2009:20:31%20GMT	https://www.primaram.com/?p=7495	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/indexe33e.html	(from https://www.primaram.com/productos/variadores-de-frecuencia/)
11:20:37	7143/7143	---MC-	200	added ('OK')	application/json	date:Fri,%2002%20Sep%202022%2009:20:31%20GMT	https://www.primaram.com/wp-json/wp/v2/producto/7494	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-json/wp/v2/producto/7494.json	(from https://www.primaram.com/productos/bombas-sumergibles/)
11:20:37	7939/7939	---M--	200	added ('OK')	image/png	etag:%2261975896-1f03%22	https://www.primaram.com/wp-content/uploads/2021/09/bombas-sumergibles-1-150x150.png	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/bombas-sumergibles-1-150x150.png	(from https://www.primaram.com/productos/bombas-sumergibles/)
11:20:37	28236/28236	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-6e4c%22	https://www.primaram.com/wp-content/uploads/2021/09/bombas-sumergibles-2.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/bombas-sumergibles-2.jpg	(from https://www.primaram.com/productos/bombas-sumergibles/)
11:20:37	4475/4475	---M--	200	added ('OK')	image/jpeg	etag:%2261975897-117b%22	https://www.primaram.com/wp-content/uploads/2021/09/bombas-sumergibles-2-150x150.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/bombas-sumergibles-2-150x150.jpg	(from https://www.primaram.com/productos/bombas-sumergibles/)
11:20:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Sep%202022%2009:20:32%20GMT	https://www.primaram.com/?p=7494	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/index31f9.html	(from https://www.primaram.com/productos/bombas-sumergibles/)
11:20:39	7283/7283	---MC-	200	added ('OK')	application/json	date:Fri,%2002%20Sep%202022%2009:20:33%20GMT	https://www.primaram.com/wp-json/wp/v2/producto/7493	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-json/wp/v2/producto/7493.json	(from https://www.primaram.com/productos/caudalimetros/)
